Date,AAPL,GOOGL,JPM,MSFT,XOM
2019-08-19,50.507362365722656,59.494449615478516,90.50886535644531,130.3914337158203,51.24618148803711
2019-08-20,50.509761810302734,58.656375885009766,89.35970306396484,129.30795288085938,50.93626022338867
2019-08-21,51.057220458984375,59.05534362792969,89.6095199584961,130.7493438720703,51.445404052734375
2019-08-22,51.01400375366211,59.0523681640625,90.53385925292969,129.79791259765625,51.3347282409668
2019-08-23,48.65610885620117,57.17205047607422,88.2854995727539,125.66220092773438,49.7999153137207
2019-08-26,49.580528259277344,58.044307708740234,88.99331665039062,127.60283660888672,50.065555572509766
2019-08-27,49.021080017089844,58.02647018432617,88.05232238769531,127.87606048583984,49.578556060791016
2019-08-28,49.35002899169922,58.17168045043945,88.93502044677734,127.70647430419922,49.94010543823242
2019-08-29,50.18561553955078,59.187171936035156,90.95022583007812,130.11819458007812,50.493526458740234
2019-08-30,50.120784759521484,59.00330352783203,91.48314666748047,129.87326049804688,50.530426025390625
2019-09-03,49.39083480834961,57.96352767944336,90.40061950683594,128.15869140625,50.58944320678711
2019-09-04,50.22883605957031,58.59393310546875,91.4914779663086,129.65658569335938,51.12812042236328
2019-09-05,51.210880279541016,60.076786041259766,93.57328796386719,131.9364013671875,51.85123825073242
2019-09-06,51.206077575683594,59.78586959838867,93.77314758300781,131.04141235351562,52.33823776245117
2019-09-09,51.42457580566406,59.73382568359375,96.09648132324219,129.5529022216797,52.75144958496094
2019-09-10,52.03206253051758,59.75513458251953,97.32057189941406,128.19635009765625,53.179420471191406
2019-09-11,53.68643569946289,60.46385192871094,97.58702850341797,128.2340087890625,53.076133728027344
2019-09-12,53.56637191772461,61.205772399902344,98.18658447265625,129.5529022216797,53.11302185058594
2019-09-13,52.524288177490234,61.45655059814453,100.1185531616211,129.3645782470703,53.600040435791016
2019-09-16,52.8004264831543,61.040245056152344,99.22750091552734,128.43185424804688,54.404327392578125
2019-09-17,52.99251174926758,60.953514099121094,98.73619842529297,129.43048095703125,53.991111755371094
2019-09-18,53.48954391479492,61.090797424316406,99.72714233398438,130.49502563476562,53.73286437988281
2019-09-19,53.05494689941406,61.39311218261719,99.41069030761719,132.89730834960938,53.37128829956055
2019-09-20,52.279380798339844,60.95153045654297,99.010986328125,131.36167907714844,53.18681716918945
2019-09-23,52.517093658447266,61.19190216064453,98.99431610107422,131.0790557861328,53.22370147705078
2019-09-24,52.26737594604492,60.38108444213867,97.70362091064453,129.42105102539062,52.493194580078125
2019-09-25,53.071754455566406,61.74945831298828,98.26154327392578,131.28634643554688,52.64814376831055
2019-09-26,52.79801940917969,61.56855392456055,97.45380401611328,131.45590209960938,52.367767333984375
2019-09-27,52.54110336303711,60.75873947143555,98.02839660644531,129.75074768066406,52.74408721923828
2019-09-30,53.77767562866211,60.520347595214844,98.00341796875,130.97544860839844,52.10212326049805
2019-10-01,53.92654037475586,59.7700080871582,96.22135925292969,129.12901306152344,50.877220153808594
2019-10-02,52.57470703125,58.37834548950195,94.30609130859375,126.84917449951172,49.54903030395508
2019-10-03,53.021324157714844,58.94879150390625,94.17180633544922,128.38473510742188,50.16149139404297
2019-10-04,54.507606506347656,60.015830993652344,96.21154022216797,130.11819458007812,50.89198684692383
2019-10-07,54.51961135864258,59.88151168823242,96.00167083740234,129.1761016845703,50.19098663330078
2019-10-08,53.88092041015625,58.98347473144531,93.86121368408203,127.8100814819336,49.216983795166016
2019-10-09,54.512413024902344,59.59159469604492,94.54112243652344,130.23123168945312,49.76302719116211
2019-10-10,55.247154235839844,59.94198226928711,95.86737060546875,131.04141235351562,50.36071014404297
2019-10-11,56.71662521362305,60.25123977661133,97.48738861083984,131.58779907226562,50.899375915527344
2019-10-14,56.63499069213867,60.353336334228516,97.74761962890625,131.46536254882812,51.04695510864258
2019-10-15,56.5029411315918,61.566078186035156,100.69390869140625,133.3683319091797,51.22404098510742
2019-10-16,56.27482223510742,61.6037483215332,100.45887756347656,132.27552795410156,50.3459587097168
2019-10-17,56.49332809448242,62.089439392089844,101.02127075195312,131.59725952148438,50.279541015625
2019-10-18,56.764652252197266,61.67362594604492,101.1975326538086,129.44932556152344,49.88847351074219
2019-10-21,57.749107360839844,61.66718292236328,103.70735931396484,130.41018676757812,50.72227478027344
2019-10-22,57.61705780029297,61.514530181884766,104.74817657470703,128.4696044921875,50.98053741455078
2019-10-23,58.39021301269531,62.328819274902344,105.02517700195312,129.28912353515625,51.4675407409668
2019-10-24,58.48625946044922,62.402164459228516,104.94963836669922,131.83270263671875,50.98053741455078
2019-10-25,59.20658493041992,62.65938949584961,105.7890396118164,132.57699584960938,51.09859848022461
2019-10-28,59.799659729003906,63.88254165649414,106.19193267822266,135.83653259277344,50.64849090576172
2019-10-29,58.4166145324707,62.478981018066406,106.12480163574219,134.5552978515625,50.50090789794922
2019-10-30,58.40939712524414,62.48097229003906,105.5372085571289,136.23219299316406,49.96963119506836
2019-10-31,59.73002624511719,62.38679885864258,104.85731506347656,135.06402587890625,49.85894012451172
2019-11-01,61.42521667480469,63.05339813232422,107.27476501464844,135.3937225341797,51.35686111450195
2019-11-04,61.828590393066406,63.91376495361328,108.13093566894531,136.17564392089844,52.884281158447266
2019-11-05,61.73976135253906,64.00445556640625,108.3659896850586,136.09088134765625,53.932071685791016
2019-11-06,61.766170501708984,63.983158111572266,108.53384399414062,135.7140350341797,52.75144958496094
2019-11-07,62.479034423828125,64.77265167236328,109.12144470214844,135.90249633789062,53.8730583190918
2019-11-08,62.6500129699707,64.87474060058594,109.44039916992188,137.50399780273438,52.84994888305664
2019-11-11,63.14615249633789,64.34344482421875,109.05427551269531,137.6453094482422,52.52883529663086
2019-11-12,63.08832550048828,64.2904052734375,108.41634368896484,138.5496826171875,51.8044548034668
2019-11-13,63.692832946777344,64.23937225341797,107.84555053710938,138.77577209472656,51.378780364990234
2019-11-14,63.25209045410156,64.8821792602539,107.94627380371094,139.48226928710938,51.154747009277344
2019-11-15,64.00348663330078,66.09095764160156,108.72691345214844,141.2816619873047,51.67002868652344
2019-11-18,64.32621765136719,65.41197967529297,109.64186096191406,141.6302032470703,51.169673919677734
2019-11-19,64.13114166259766,65.05267333984375,109.6082763671875,141.6773223876953,50.64692306518555
2019-11-20,63.38455581665039,64.52088165283203,108.81087493896484,141.43157958984375,50.80375289916992
2019-11-21,63.100379943847656,64.4356460571289,109.06268310546875,141.29922485351562,52.02848434448242
2019-11-22,63.04497146606445,64.11498260498047,109.7845458984375,141.4031982421875,51.8044548034668
2019-11-25,64.15040588378906,64.70822143554688,110.37213134765625,142.95346069335938,51.460933685302734
2019-11-26,63.64949035644531,65.07298278808594,110.52320861816406,143.70968627929688,51.33397674560547
2019-11-27,64.50440979003906,65.02986145019531,110.85060119628906,143.98379516601562,51.30410385131836
2019-11-29,64.36233520507812,64.63140106201172,110.5987548828125,143.0952606201172,50.87845230102539
2019-12-02,63.61817169189453,63.87659454345703,110.35535430908203,141.36541748046875,51.09498977661133
2019-12-03,62.483856201171875,64.16801452636719,108.93677520751953,141.1385498046875,50.69173812866211
2019-12-04,63.035335540771484,65.36737060546875,111.08563232421875,141.64901733398438,51.26676559448242
2019-12-05,63.96015167236328,65.76484680175781,111.68997955322266,141.72457885742188,51.08754348754883
2019-12-06,65.19561767578125,66.38087463378906,113.35201263427734,143.4449920654297,51.90901184082031
2019-12-09,64.28286743164062,66.5593032836914,112.82317352294922,143.0763702392578,52.021026611328125
2019-12-10,64.65856170654297,66.55435943603516,112.89871215820312,142.8589324951172,51.57293701171875
2019-12-11,65.2100830078125,66.62175750732422,112.63008880615234,143.39772033691406,51.49827575683594
2019-12-12,65.37625122070312,66.83187866210938,115.85340881347656,144.85345458984375,52.52883529663086
2019-12-13,66.2649154663086,66.75159454345703,114.83771514892578,146.07284545898438,51.69989776611328
2019-12-16,67.39923095703125,67.43702697753906,115.28260803222656,147.01808166503906,52.274925231933594
2019-12-17,67.53166961669922,67.14907836914062,115.98768615722656,146.22409057617188,52.03595733642578
2019-12-18,67.37030792236328,67.00137329101562,115.87018585205078,145.92161560058594,52.1778450012207
2019-12-19,67.43775939941406,67.22588348388672,115.29098510742188,147.18826293945312,51.81938552856445
2019-12-20,67.29808044433594,66.96717834472656,115.19866180419922,148.79519653320312,52.230125427246094
2019-12-23,68.3962631225586,66.93795013427734,115.16509246826172,148.79519653320312,52.49150085449219
2019-12-24,68.4612808227539,66.63066101074219,115.48406219482422,148.7668914794922,52.28986358642578
2019-12-26,69.8196029663086,67.52474212646484,116.70955657958984,149.98631286621094,52.37199783325195
2019-12-27,69.79309844970703,67.13668823242188,116.79351806640625,150.26039123535156,52.19277572631836
2019-12-30,70.20735168457031,66.39673614501953,116.36539459228516,148.96536254882812,51.8865966796875
2019-12-31,70.72029113769531,66.38087463378906,117.01175689697266,149.06936645507812,52.110626220703125
2020-01-02,72.33386993408203,67.83251190185547,118.4302978515625,151.82955932617188,52.94703674316406
2020-01-03,71.63065338134766,67.4776611328125,116.86746978759766,149.93899536132812,52.52137756347656
2020-01-06,72.20140075683594,69.27620697021484,116.7745361328125,150.3266143798828,52.92463302612305
2020-01-07,71.86185455322266,69.14241027832031,114.789306640625,148.9559326171875,52.49150085449219
2020-01-08,73.017822265625,69.63452911376953,115.68477630615234,151.32858276367188,51.69989776611328
2020-01-09,74.56878662109375,70.36554718017578,116.1071548461914,153.21910095214844,52.09568786621094
2020-01-10,74.73736572265625,70.82001495361328,114.9498291015625,152.51016235351562,51.6326904296875
2020-01-13,76.33409118652344,71.36865997314453,115.90443420410156,154.343994140625,52.12556457519531
2020-01-14,75.3033447265625,70.90081024169922,117.25607299804688,153.2569122314453,51.6775016784668
2020-01-15,74.9805908203125,71.32752990722656,115.49895477294922,154.24948120117188,51.5953483581543
2020-01-16,75.91986846923828,71.87071990966797,115.9466781616211,157.07577514648438,51.39372634887695
2020-01-17,76.76036071777344,73.32581329345703,116.74922943115234,157.9549102783203,51.19955825805664
